[size=8][x=13][y=28][type=2] 	=> 0.000081
[size=4][x=24][y=21][type=2] 	=> 0.000081
[size=5][x=16][y=20][type=1] 	=> 0.000081
[size=4][x=29][y=25][type=1] 	=> 0.000081
[size=8][x=4][y=22][type=0] 	=> 0.000081
[size=8][x=17][y=0][type=1] 	=> 0.000081
[size=10][x=0][y=13][type=2] 	=> 0.000081
[size=10][x=13][y=22][type=0] 	=> 0.000081
[size=20][x=4][y=10][type=2] 	=> 0.000081
[size=10][x=26][y=19][type=2] 	=> 0.000081
[size=4][x=18][y=32][type=1] 	=> 0.000081
[size=20][x=12][y=15][type=1] 	=> 0.000081
[size=5][x=29][y=1][type=0] 	=> 0.000080
[size=4][x=23][y=24][type=1] 	=> 0.000080
[size=10][x=20][y=19][type=1] 	=> 0.000080
[size=20][x=13][y=8][type=0] 	=> 0.000080
[size=5][x=6][y=17][type=0] 	=> 0.000080
[size=4][x=6][y=31][type=1] 	=> 0.000080
[size=10][x=26][y=3][type=2] 	=> 0.000080
[size=4][x=24][y=15][type=2] 	=> 0.000080
[size=4][x=0][y=27][type=2] 	=> 0.000080
[size=5][x=29][y=24][type=1] 	=> 0.000080
[size=4][x=25][y=19][type=1] 	=> 0.000080
[size=4][x=15][y=23][type=0] 	=> 0.000080
[size=4][x=4][y=6][type=1] 	=> 0.000080
[size=4][x=10][y=14][type=1] 	=> 0.000080
[size=20][x=9][y=4][type=1] 	=> 0.000080
[size=10][x=25][y=24][type=2] 	=> 0.000080
[size=8][x=17][y=13][type=1] 	=> 0.000080
[size=4][x=4][y=32][type=0] 	=> 0.000080
[size=4][x=9][y=26][type=0] 	=> 0.000080
[size=5][x=4][y=25][type=2] 	=> 0.000080
[size=10][x=9][y=28][type=0] 	=> 0.000080
[size=4][x=21][y=30][type=1] 	=> 0.000080
[size=4][x=24][y=24][type=1] 	=> 0.000080
[size=4][x=27][y=1][type=0] 	=> 0.000080
[size=5][x=18][y=13][type=0] 	=> 0.000080
[size=5][x=27][y=9][type=0] 	=> 0.000080
[size=8][x=14][y=9][type=0] 	=> 0.000080
[size=10][x=12][y=24][type=2] 	=> 0.000080
[size=10][x=15][y=21][type=2] 	=> 0.000080
[size=10][x=26][y=18][type=1] 	=> 0.000080
[size=10][x=26][y=20][type=2] 	=> 0.000080
[size=8][x=20][y=5][type=0] 	=> 0.000079
[size=20][x=14][y=6][type=2] 	=> 0.000079
[size=10][x=6][y=22][type=0] 	=> 0.000079
[size=10][x=6][y=14][type=1] 	=> 0.000079
[size=4][x=24][y=20][type=1] 	=> 0.000079
[size=8][x=17][y=5][type=0] 	=> 0.000079
[size=5][x=2][y=32][type=0] 	=> 0.000079
[size=4][x=3][y=20][type=2] 	=> 0.000079
[size=4][x=33][y=28][type=2] 	=> 0.000079
[size=8][x=16][y=13][type=2] 	=> 0.000079
[size=8][x=23][y=8][type=0] 	=> 0.000079
[size=8][x=30][y=2][type=0] 	=> 0.000079
[size=10][x=24][y=1][type=0] 	=> 0.000079
[size=5][x=14][y=14][type=0] 	=> 0.000079
[size=4][x=26][y=30][type=2] 	=> 0.000079
[size=8][x=31][y=25][type=2] 	=> 0.000079
[size=5][x=19][y=14][type=0] 	=> 0.000079
[size=8][x=2][y=11][type=0] 	=> 0.000079
[size=4][x=28][y=35][type=0] 	=> 0.000078
[size=5][x=4][y=18][type=2] 	=> 0.000078
[size=8][x=25][y=31][type=0] 	=> 0.000078
[size=8][x=25][y=25][type=2] 	=> 0.000078
[size=8][x=29][y=3][type=1] 	=> 0.000078
[size=10][x=6][y=9][type=2] 	=> 0.000078
[size=10][x=12][y=20][type=1] 	=> 0.000078
[size=4][x=34][y=16][type=0] 	=> 0.000078
[size=5][x=5][y=24][type=0] 	=> 0.000078
[size=4][x=15][y=15][type=2] 	=> 0.000078
[size=10][x=13][y=21][type=0] 	=> 0.000078
[size=10][x=23][y=7][type=2] 	=> 0.000078
[size=10][x=18][y=5][type=1] 	=> 0.000078
[size=20][x=6][y=10][type=1] 	=> 0.000078
[size=10][x=24][y=9][type=1] 	=> 0.000078
[size=5][x=33][y=4][type=2] 	=> 0.000078
[size=8][x=10][y=31][type=1] 	=> 0.000078
[size=8][x=27][y=26][type=0] 	=> 0.000078
[size=10][x=1][y=21][type=0] 	=> 0.000078
[size=4][x=34][y=18][type=2] 	=> 0.000078
[size=8][x=18][y=7][type=2] 	=> 0.000078
[size=5][x=5][y=7][type=0] 	=> 0.000078
[size=4][x=5][y=26][type=0] 	=> 0.000078
[size=4][x=19][y=16][type=2] 	=> 0.000078
[size=8][x=22][y=9][type=0] 	=> 0.000077
[size=10][x=0][y=16][type=2] 	=> 0.000077
[size=4][x=21][y=11][type=0] 	=> 0.000077
[size=10][x=5][y=20][type=1] 	=> 0.000077
[size=10][x=26][y=17][type=1] 	=> 0.000077
[size=5][x=19][y=23][type=0] 	=> 0.000077
[size=8][x=26][y=27][type=1] 	=> 0.000077
[size=8][x=30][y=7][type=0] 	=> 0.000077
[size=4][x=5][y=25][type=0] 	=> 0.000077
[size=10][x=6][y=19][type=1] 	=> 0.000077
[size=4][x=23][y=24][type=0] 	=> 0.000077
[size=5][x=20][y=23][type=2] 	=> 0.000077
[size=4][x=24][y=16][type=0] 	=> 0.000077
[size=8][x=22][y=15][type=2] 	=> 0.000077
[size=20][x=2][y=13][type=0] 	=> 0.000077
[size=8][x=15][y=17][type=1] 	=> 0.000077
[size=8][x=20][y=30][type=0] 	=> 0.000077
[size=4][x=14][y=9][type=1] 	=> 0.000077
[size=5][x=6][y=31][type=0] 	=> 0.000077
[size=8][x=26][y=5][type=0] 	=> 0.000077
[size=8][x=22][y=8][type=0] 	=> 0.000077
[size=5][x=18][y=17][type=2] 	=> 0.000077
[size=8][x=28][y=22][type=1] 	=> 0.000077
[size=4][x=22][y=8][type=1] 	=> 0.000077
[size=5][x=1][y=28][type=1] 	=> 0.000077
[size=5][x=14][y=30][type=2] 	=> 0.000077
[size=5][x=26][y=15][type=0] 	=> 0.000077
[size=10][x=21][y=21][type=0] 	=> 0.000077
[size=5][x=30][y=3][type=0] 	=> 0.000077
[size=5][x=15][y=4][type=0] 	=> 0.000077
[size=8][x=12][y=29][type=2] 	=> 0.000076
[size=5][x=24][y=20][type=2] 	=> 0.000076
[size=10][x=10][y=4][type=1] 	=> 0.000076
[size=5][x=31][y=6][type=1] 	=> 0.000076
[size=10][x=8][y=15][type=0] 	=> 0.000076
[size=5][x=22][y=31][type=0] 	=> 0.000076
[size=10][x=23][y=15][type=1] 	=> 0.000076
[size=8][x=16][y=25][type=0] 	=> 0.000076
[size=10][x=18][y=16][type=2] 	=> 0.000076
[size=10][x=21][y=21][type=1] 	=> 0.000076
[size=5][x=3][y=27][type=0] 	=> 0.000076
[size=5][x=23][y=14][type=0] 	=> 0.000076
[size=20][x=8][y=4][type=2] 	=> 0.000076
[size=4][x=6][y=2][type=0] 	=> 0.000076
[size=10][x=29][y=3][type=1] 	=> 0.000076
[size=4][x=5][y=1][type=0] 	=> 0.000076
[size=10][x=13][y=18][type=0] 	=> 0.000076
[size=8][x=20][y=23][type=2] 	=> 0.000075
[size=10][x=5][y=21][type=0] 	=> 0.000075
[size=4][x=10][y=4][type=0] 	=> 0.000075
[size=8][x=0][y=18][type=0] 	=> 0.000075
[size=4][x=21][y=12][type=1] 	=> 0.000075
[size=10][x=17][y=8][type=1] 	=> 0.000075
[size=10][x=10][y=19][type=1] 	=> 0.000075
[size=8][x=4][y=14][type=2] 	=> 0.000075
[size=5][x=2][y=32][type=2] 	=> 0.000075
[size=5][x=0][y=11][type=2] 	=> 0.000075
[size=4][x=14][y=1][type=0] 	=> 0.000075
[size=10][x=26][y=17][type=0] 	=> 0.000075
[size=10][x=23][y=18][type=0] 	=> 0.000075
[size=4][x=8][y=10][type=2] 	=> 0.000075
[size=4][x=16][y=19][type=1] 	=> 0.000075
[size=5][x=1][y=14][type=0] 	=> 0.000075
[size=5][x=5][y=13][type=2] 	=> 0.000075
[size=5][x=5][y=21][type=2] 	=> 0.000075
[size=5][x=7][y=7][type=0] 	=> 0.000075
[size=5][x=7][y=7][type=2] 	=> 0.000075
[size=5][x=9][y=10][type=0] 	=> 0.000075
[size=5][x=23][y=7][type=2] 	=> 0.000075
[size=5][x=23][y=18][type=1] 	=> 0.000075
[size=8][x=0][y=6][type=0] 	=> 0.000075
[size=8][x=0][y=28][type=2] 	=> 0.000075
[size=8][x=3][y=7][type=1] 	=> 0.000075
[size=8][x=5][y=28][type=1] 	=> 0.000075
[size=8][x=17][y=19][type=1] 	=> 0.000075
[size=8][x=29][y=13][type=0] 	=> 0.000075
[size=10][x=14][y=19][type=2] 	=> 0.000075
[size=20][x=4][y=16][type=0] 	=> 0.000075
[size=20][x=12][y=16][type=1] 	=> 0.000075
[size=4][x=7][y=3][type=0] 	=> 0.000075
[size=4][x=11][y=5][type=0] 	=> 0.000075
[size=4][x=11][y=33][type=0] 	=> 0.000075
[size=4][x=14][y=0][type=1] 	=> 0.000075
[size=4][x=24][y=31][type=1] 	=> 0.000075
[size=4][x=29][y=20][type=0] 	=> 0.000075
[size=4][x=30][y=31][type=1] 	=> 0.000075
[size=5][x=0][y=10][type=0] 	=> 0.000075
[size=5][x=5][y=6][type=2] 	=> 0.000075
[size=5][x=7][y=10][type=1] 	=> 0.000075
[size=5][x=19][y=33][type=1] 	=> 0.000075
[size=5][x=24][y=28][type=2] 	=> 0.000075
[size=8][x=2][y=28][type=0] 	=> 0.000075
[size=8][x=27][y=11][type=2] 	=> 0.000075
[size=8][x=28][y=11][type=0] 	=> 0.000075
[size=10][x=2][y=5][type=1] 	=> 0.000075
[size=10][x=18][y=23][type=2] 	=> 0.000075
[size=10][x=22][y=1][type=0] 	=> 0.000075
[size=10][x=24][y=16][type=1] 	=> 0.000075
[size=20][x=8][y=0][type=2] 	=> 0.000075
[size=5][x=19][y=26][type=2] 	=> 0.000075
[size=8][x=12][y=13][type=2] 	=> 0.000075
[size=8][x=14][y=15][type=0] 	=> 0.000075
[size=8][x=3][y=7][type=2] 	=> 0.000075
[size=10][x=19][y=16][type=1] 	=> 0.000074
[size=4][x=26][y=19][type=1] 	=> 0.000074
[size=4][x=7][y=9][type=2] 	=> 0.000074
[size=8][x=15][y=22][type=0] 	=> 0.000074
[size=8][x=25][y=24][type=1] 	=> 0.000074
[size=5][x=19][y=1][type=0] 	=> 0.000074
[size=10][x=6][y=1][type=1] 	=> 0.000074
[size=5][x=29][y=8][type=0] 	=> 0.000074
[size=8][x=7][y=4][type=1] 	=> 0.000074
[size=20][x=15][y=0][type=1] 	=> 0.000074
[size=8][x=23][y=23][type=1] 	=> 0.000074
[size=4][x=4][y=5][type=2] 	=> 0.000074
[size=8][x=15][y=8][type=2] 	=> 0.000074
[size=4][x=33][y=29][type=0] 	=> 0.000074
[size=8][x=7][y=21][type=1] 	=> 0.000074
[size=8][x=29][y=31][type=0] 	=> 0.000074
[size=4][x=34][y=4][type=2] 	=> 0.000074
[size=5][x=17][y=7][type=0] 	=> 0.000074
[size=5][x=18][y=0][type=0] 	=> 0.000074
[size=20][x=13][y=0][type=1] 	=> 0.000074
[size=4][x=13][y=15][type=2] 	=> 0.000074
[size=4][x=33][y=5][type=0] 	=> 0.000074
[size=5][x=7][y=11][type=2] 	=> 0.000074
[size=4][x=19][y=9][type=2] 	=> 0.000074
[size=10][x=7][y=7][type=1] 	=> 0.000074
[size=5][x=18][y=19][type=2] 	=> 0.000074
[size=8][x=1][y=7][type=0] 	=> 0.000074
[size=10][x=22][y=16][type=0] 	=> 0.000074
[size=4][x=22][y=21][type=0] 	=> 0.000073
[size=4][x=2][y=27][type=0] 	=> 0.000073
[size=10][x=10][y=3][type=2] 	=> 0.000073
[size=10][x=10][y=14][type=2] 	=> 0.000073
[size=10][x=12][y=19][type=2] 	=> 0.000073
[size=10][x=7][y=14][type=0] 	=> 0.000073
[size=20][x=6][y=15][type=2] 	=> 0.000073
[size=8][x=16][y=7][type=1] 	=> 0.000073
[size=10][x=29][y=17][type=1] 	=> 0.000073
[size=4][x=9][y=24][type=0] 	=> 0.000073
[size=5][x=1][y=0][type=1] 	=> 0.000073
[size=5][x=4][y=32][type=0] 	=> 0.000073
[size=10][x=22][y=29][type=0] 	=> 0.000073
[size=8][x=30][y=5][type=2] 	=> 0.000073
[size=4][x=6][y=5][type=0] 	=> 0.000073
[size=4][x=12][y=25][type=0] 	=> 0.000073
[size=4][x=32][y=10][type=1] 	=> 0.000073
[size=5][x=15][y=2][type=0] 	=> 0.000073
[size=8][x=27][y=4][type=2] 	=> 0.000073
[size=20][x=11][y=14][type=2] 	=> 0.000073
[size=5][x=12][y=17][type=1] 	=> 0.000073
[size=10][x=27][y=1][type=1] 	=> 0.000073
[size=5][x=28][y=5][type=2] 	=> 0.000073
[size=8][x=2][y=15][type=1] 	=> 0.000073
[size=10][x=27][y=12][type=2] 	=> 0.000073
[size=4][x=11][y=13][type=1] 	=> 0.000073
[size=5][x=18][y=5][type=1] 	=> 0.000073
[size=4][x=26][y=15][type=0] 	=> 0.000073
[size=4][x=6][y=25][type=2] 	=> 0.000073
[size=10][x=7][y=10][type=1] 	=> 0.000073
[size=10][x=13][y=16][type=0] 	=> 0.000073
[size=4][x=11][y=24][type=1] 	=> 0.000073
[size=20][x=11][y=17][type=1] 	=> 0.000073
[size=5][x=29][y=5][type=2] 	=> 0.000073
[size=4][x=3][y=25][type=0] 	=> 0.000073
[size=4][x=4][y=7][type=1] 	=> 0.000073
[size=4][x=6][y=19][type=2] 	=> 0.000073
[size=8][x=25][y=3][type=0] 	=> 0.000073
[size=8][x=23][y=26][type=1] 	=> 0.000072
[size=4][x=3][y=20][type=0] 	=> 0.000072
[size=4][x=14][y=15][type=0] 	=> 0.000072
[size=8][x=6][y=28][type=2] 	=> 0.000072
[size=20][x=12][y=8][type=2] 	=> 0.000072
[size=4][x=18][y=18][type=1] 	=> 0.000072
[size=5][x=11][y=17][type=2] 	=> 0.000072
[size=20][x=12][y=3][type=1] 	=> 0.000072
[size=10][x=27][y=15][type=0] 	=> 0.000072
[size=5][x=30][y=12][type=2] 	=> 0.000072
[size=20][x=17][y=14][type=2] 	=> 0.000072
[size=5][x=6][y=12][type=1] 	=> 0.000072
[size=8][x=16][y=11][type=2] 	=> 0.000072
[size=8][x=1][y=30][type=1] 	=> 0.000072
[size=8][x=6][y=21][type=1] 	=> 0.000072
[size=20][x=4][y=15][type=0] 	=> 0.000072
[size=10][x=7][y=4][type=2] 	=> 0.000072
[size=8][x=4][y=7][type=1] 	=> 0.000072
[size=20][x=9][y=14][type=2] 	=> 0.000072
[size=5][x=2][y=18][type=1] 	=> 0.000072
[size=10][x=4][y=7][type=0] 	=> 0.000072
[size=4][x=24][y=8][type=1] 	=> 0.000072
[size=4][x=9][y=26][type=2] 	=> 0.000072
[size=4][x=7][y=35][type=1] 	=> 0.000072
[size=8][x=12][y=18][type=0] 	=> 0.000072
[size=10][x=26][y=2][type=1] 	=> 0.000072
[size=10][x=14][y=4][type=1] 	=> 0.000072
[size=5][x=10][y=6][type=0] 	=> 0.000072
[size=8][x=1][y=29][type=1] 	=> 0.000072
[size=4][x=13][y=28][type=0] 	=> 0.000072
[size=4][x=4][y=27][type=0] 	=> 0.000072
[size=4][x=15][y=14][type=0] 	=> 0.000072
[size=5][x=3][y=20][type=2] 	=> 0.000071
[size=4][x=33][y=4][type=2] 	=> 0.000071
[size=4][x=30][y=10][type=2] 	=> 0.000071
[size=10][x=2][y=14][type=0] 	=> 0.000071
[size=4][x=1][y=3][type=2] 	=> 0.000071
[size=10][x=9][y=2][type=0] 	=> 0.000071
[size=4][x=20][y=11][type=2] 	=> 0.000071
[size=4][x=23][y=9][type=2] 	=> 0.000071
[size=8][x=30][y=14][type=2] 	=> 0.000071
[size=5][x=19][y=33][type=2] 	=> 0.000071
[size=5][x=27][y=13][type=0] 	=> 0.000071
[size=20][x=5][y=16][type=2] 	=> 0.000071
[size=5][x=19][y=21][type=1] 	=> 0.000071
[size=4][x=11][y=22][type=0] 	=> 0.000071
[size=4][x=23][y=12][type=0] 	=> 0.000071
[size=8][x=19][y=13][type=1] 	=> 0.000071
[size=10][x=11][y=4][type=2] 	=> 0.000071
[size=4][x=13][y=10][type=2] 	=> 0.000071
[size=8][x=19][y=22][type=1] 	=> 0.000071
[size=5][x=34][y=29][type=2] 	=> 0.000071
[size=20][x=9][y=18][type=1] 	=> 0.000071
[size=4][x=11][y=7][type=1] 	=> 0.000071
[size=20][x=16][y=4][type=1] 	=> 0.000071
[size=8][x=21][y=5][type=1] 	=> 0.000071
[size=4][x=32][y=27][type=0] 	=> 0.000071
[size=5][x=29][y=25][type=2] 	=> 0.000071
[size=20][x=1][y=6][type=1] 	=> 0.000071
[size=10][x=22][y=18][type=2] 	=> 0.000071
[size=10][x=21][y=18][type=2] 	=> 0.000071
[size=10][x=23][y=29][type=2] 	=> 0.000071
[size=4][x=5][y=32][type=2] 	=> 0.000071
[size=4][x=15][y=21][type=0] 	=> 0.000071
[size=8][x=22][y=27][type=2] 	=> 0.000071
[size=8][x=14][y=4][type=0] 	=> 0.000071
[size=10][x=20][y=16][type=1] 	=> 0.000071
[size=8][x=2][y=20][type=0] 	=> 0.000071
[size=4][x=32][y=17][type=0] 	=> 0.000071
[size=10][x=21][y=14][type=2] 	=> 0.000071
[size=10][x=22][y=10][type=1] 	=> 0.000071
[size=10][x=28][y=23][type=0] 	=> 0.000071
[size=4][x=15][y=10][type=1] 	=> 0.000071
[size=8][x=31][y=12][type=1] 	=> 0.000071
[size=20][x=11][y=14][type=0] 	=> 0.000071
[size=10][x=27][y=21][type=2] 	=> 0.000071
[size=20][x=12][y=5][type=2] 	=> 0.000071
[size=4][x=15][y=20][type=2] 	=> 0.000071
[size=8][x=29][y=4][type=0] 	=> 0.000071
[size=10][x=2][y=26][type=1] 	=> 0.000071
[size=4][x=12][y=8][type=2] 	=> 0.000071
[size=10][x=4][y=24][type=0] 	=> 0.000071
[size=4][x=0][y=16][type=0] 	=> 0.000070
[size=4][x=16][y=29][type=2] 	=> 0.000070
[size=5][x=9][y=26][type=0] 	=> 0.000070
[size=10][x=8][y=18][type=0] 	=> 0.000070
[size=8][x=28][y=1][type=2] 	=> 0.000070
[size=10][x=0][y=27][type=0] 	=> 0.000070
[size=4][x=0][y=9][type=2] 	=> 0.000070
[size=4][x=24][y=25][type=2] 	=> 0.000070
[size=4][x=26][y=22][type=2] 	=> 0.000070
[size=4][x=28][y=27][type=2] 	=> 0.000070
[size=5][x=20][y=27][type=1] 	=> 0.000070
[size=5][x=22][y=32][type=1] 	=> 0.000070
[size=5][x=26][y=9][type=2] 	=> 0.000070
[size=5][x=29][y=8][type=1] 	=> 0.000070
[size=5][x=34][y=8][type=0] 	=> 0.000070
[size=8][x=7][y=23][type=2] 	=> 0.000070
[size=8][x=11][y=18][type=1] 	=> 0.000070
[size=8][x=20][y=24][type=0] 	=> 0.000070
[size=10][x=29][y=6][type=2] 	=> 0.000070
[size=4][x=25][y=25][type=0] 	=> 0.000070
[size=4][x=27][y=32][type=0] 	=> 0.000070
[size=5][x=16][y=0][type=2] 	=> 0.000070
[size=10][x=22][y=4][type=0] 	=> 0.000070
[size=10][x=26][y=1][type=0] 	=> 0.000070
[size=8][x=17][y=20][type=2] 	=> 0.000070
[size=5][x=0][y=11][type=0] 	=> 0.000070
[size=20][x=0][y=5][type=1] 	=> 0.000070
[size=4][x=34][y=5][type=0] 	=> 0.000070
[size=5][x=4][y=1][type=2] 	=> 0.000070
[size=8][x=3][y=26][type=1] 	=> 0.000070
[size=4][x=23][y=31][type=1] 	=> 0.000070
[size=20][x=12][y=0][type=1] 	=> 0.000070
[size=20][x=16][y=1][type=1] 	=> 0.000070
[size=10][x=25][y=22][type=0] 	=> 0.000070
[size=8][x=11][y=7][type=0] 	=> 0.000070
[size=8][x=0][y=7][type=0] 	=> 0.000070
[size=5][x=32][y=25][type=1] 	=> 0.000070
[size=5][x=18][y=30][type=0] 	=> 0.000070
[size=5][x=10][y=27][type=2] 	=> 0.000070
[size=5][x=2][y=20][type=0] 	=> 0.000070
[size=5][x=32][y=23][type=0] 	=> 0.000070
[size=4][x=18][y=16][type=0] 	=> 0.000070
[size=5][x=7][y=27][type=1] 	=> 0.000070
[size=10][x=23][y=25][type=2] 	=> 0.000070
[size=4][x=11][y=6][type=1] 	=> 0.000070
[size=5][x=5][y=22][type=1] 	=> 0.000070
[size=8][x=17][y=21][type=1] 	=> 0.000070
[size=8][x=26][y=16][type=1] 	=> 0.000070
[size=10][x=6][y=22][type=1] 	=> 0.000070
[size=20][x=19][y=9][type=2] 	=> 0.000070
[size=4][x=0][y=10][type=0] 	=> 0.000070
[size=5][x=19][y=21][type=0] 	=> 0.000070
[size=5][x=33][y=0][type=1] 	=> 0.000070
[size=8][x=0][y=30][type=0] 	=> 0.000070
[size=10][x=6][y=8][type=2] 	=> 0.000070
[size=4][x=22][y=10][type=2] 	=> 0.000070
[size=10][x=2][y=1][type=0] 	=> 0.000070
[size=4][x=23][y=16][type=0] 	=> 0.000070
[size=10][x=7][y=26][type=0] 	=> 0.000070
[size=4][x=10][y=15][type=0] 	=> 0.000069
[size=10][x=13][y=18][type=1] 	=> 0.000069
[size=4][x=9][y=23][type=0] 	=> 0.000069
[size=4][x=4][y=26][type=2] 	=> 0.000069
[size=5][x=8][y=3][type=1] 	=> 0.000069
[size=5][x=17][y=13][type=0] 	=> 0.000069
[size=4][x=15][y=1][type=2] 	=> 0.000069
[size=4][x=17][y=19][type=1] 	=> 0.000069
[size=5][x=29][y=30][type=2] 	=> 0.000069
[size=8][x=6][y=26][type=0] 	=> 0.000069
[size=10][x=25][y=16][type=2] 	=> 0.000069
[size=5][x=22][y=13][type=2] 	=> 0.000069
[size=5][x=0][y=18][type=2] 	=> 0.000069
[size=5][x=7][y=19][type=2] 	=> 0.000069
[size=5][x=11][y=5][type=0] 	=> 0.000069
[size=5][x=12][y=22][type=1] 	=> 0.000069
[size=8][x=13][y=12][type=2] 	=> 0.000069
[size=20][x=15][y=14][type=0] 	=> 0.000069
[size=4][x=30][y=25][type=0] 	=> 0.000069
[size=10][x=11][y=4][type=0] 	=> 0.000069
[size=4][x=18][y=6][type=0] 	=> 0.000069
[size=5][x=20][y=21][type=0] 	=> 0.000069
[size=20][x=15][y=2][type=2] 	=> 0.000069
[size=4][x=17][y=26][type=1] 	=> 0.000069
[size=10][x=28][y=13][type=2] 	=> 0.000069
[size=5][x=17][y=22][type=1] 	=> 0.000069
[size=5][x=16][y=17][type=2] 	=> 0.000069
[size=20][x=13][y=14][type=0] 	=> 0.000069
[size=8][x=17][y=20][type=1] 	=> 0.000069
[size=5][x=17][y=6][type=1] 	=> 0.000069
[size=5][x=12][y=6][type=1] 	=> 0.000069
[size=8][x=27][y=29][type=0] 	=> 0.000069
[size=4][x=26][y=5][type=1] 	=> 0.000069
[size=10][x=8][y=22][type=0] 	=> 0.000069
[size=10][x=28][y=23][type=1] 	=> 0.000069
[size=8][x=8][y=14][type=2] 	=> 0.000068
[size=20][x=1][y=8][type=0] 	=> 0.000068
[size=5][x=16][y=5][type=1] 	=> 0.000068
[size=4][x=19][y=23][type=2] 	=> 0.000068
[size=4][x=25][y=4][type=1] 	=> 0.000068
[size=5][x=25][y=17][type=0] 	=> 0.000068
[size=5][x=28][y=18][type=1] 	=> 0.000068
[size=5][x=29][y=22][type=2] 	=> 0.000068
[size=5][x=32][y=22][type=0] 	=> 0.000068
[size=8][x=14][y=5][type=1] 	=> 0.000068
[size=8][x=31][y=16][type=2] 	=> 0.000068
[size=10][x=10][y=11][type=1] 	=> 0.000068
[size=20][x=12][y=0][type=0] 	=> 0.000068
[size=5][x=16][y=28][type=2] 	=> 0.000068
[size=4][x=24][y=23][type=1] 	=> 0.000068
[size=10][x=18][y=7][type=2] 	=> 0.000068
[size=5][x=2][y=20][type=1] 	=> 0.000068
[size=5][x=8][y=17][type=1] 	=> 0.000068
[size=10][x=9][y=7][type=2] 	=> 0.000068
[size=8][x=19][y=14][type=2] 	=> 0.000068
[size=4][x=4][y=26][type=0] 	=> 0.000068
[size=5][x=27][y=2][type=1] 	=> 0.000068
[size=8][x=20][y=9][type=0] 	=> 0.000068
[size=4][x=29][y=15][type=0] 	=> 0.000068
[size=4][x=25][y=7][type=0] 	=> 0.000068
[size=4][x=32][y=3][type=1] 	=> 0.000068
[size=4][x=13][y=24][type=2] 	=> 0.000068
[size=5][x=3][y=30][type=1] 	=> 0.000068
[size=4][x=15][y=16][type=1] 	=> 0.000068
[size=20][x=4][y=10][type=1] 	=> 0.000068
[size=20][x=12][y=13][type=0] 	=> 0.000068
[size=5][x=19][y=15][type=2] 	=> 0.000068
[size=4][x=17][y=16][type=0] 	=> 0.000068
[size=5][x=30][y=22][type=2] 	=> 0.000068
[size=8][x=21][y=20][type=0] 	=> 0.000068
[size=4][x=30][y=13][type=0] 	=> 0.000068
[size=5][x=3][y=14][type=0] 	=> 0.000068
[size=5][x=23][y=5][type=2] 	=> 0.000068
[size=8][x=21][y=13][type=2] 	=> 0.000068
[size=10][x=7][y=4][type=1] 	=> 0.000068
[size=10][x=17][y=3][type=1] 	=> 0.000068
[size=4][x=21][y=19][type=1] 	=> 0.000068
[size=5][x=2][y=16][type=1] 	=> 0.000067
[size=5][x=15][y=34][type=1] 	=> 0.000067
[size=5][x=26][y=32][type=0] 	=> 0.000067
[size=5][x=34][y=16][type=2] 	=> 0.000067
[size=8][x=0][y=19][type=0] 	=> 0.000067
[size=8][x=8][y=18][type=2] 	=> 0.000067
[size=8][x=14][y=4][type=2] 	=> 0.000067
[size=8][x=19][y=30][type=2] 	=> 0.000067
[size=8][x=24][y=28][type=0] 	=> 0.000067
[size=5][x=32][y=24][type=1] 	=> 0.000067
[size=4][x=11][y=11][type=2] 	=> 0.000067
[size=5][x=17][y=2][type=2] 	=> 0.000067
[size=5][x=33][y=30][type=2] 	=> 0.000067
[size=20][x=10][y=5][type=1] 	=> 0.000067
[size=10][x=29][y=17][type=2] 	=> 0.000067
[size=4][x=29][y=11][type=0] 	=> 0.000067
[size=10][x=0][y=21][type=2] 	=> 0.000067
[size=5][x=32][y=8][type=0] 	=> 0.000067
[size=4][x=2][y=1][type=1] 	=> 0.000067
[size=5][x=11][y=12][type=2] 	=> 0.000067
[size=5][x=19][y=5][type=1] 	=> 0.000067
[size=8][x=21][y=24][type=0] 	=> 0.000067
[size=10][x=8][y=0][type=1] 	=> 0.000067
[size=10][x=10][y=29][type=0] 	=> 0.000067
[size=8][x=12][y=12][type=1] 	=> 0.000067
[size=10][x=8][y=18][type=2] 	=> 0.000067
[size=5][x=4][y=28][type=0] 	=> 0.000067
[size=5][x=0][y=14][type=0] 	=> 0.000067
[size=5][x=33][y=21][type=2] 	=> 0.000067
[size=4][x=15][y=17][type=1] 	=> 0.000067
[size=10][x=13][y=27][type=0] 	=> 0.000067
[size=4][x=19][y=9][type=0] 	=> 0.000067
[size=4][x=16][y=32][type=1] 	=> 0.000067
[size=20][x=3][y=14][type=2] 	=> 0.000066
[size=4][x=5][y=20][type=1] 	=> 0.000066
[size=8][x=4][y=16][type=1] 	=> 0.000066
[size=10][x=18][y=1][type=2] 	=> 0.000066
[size=10][x=20][y=9][type=0] 	=> 0.000066
[size=8][x=12][y=23][type=0] 	=> 0.000066
[size=4][x=1][y=0][type=1] 	=> 0.000066
[size=4][x=1][y=30][type=2] 	=> 0.000066
[size=4][x=1][y=33][type=0] 	=> 0.000066
[size=4][x=11][y=0][type=0] 	=> 0.000066
[size=4][x=12][y=17][type=0] 	=> 0.000066
[size=4][x=14][y=1][type=1] 	=> 0.000066
[size=4][x=19][y=26][type=1] 	=> 0.000066
